NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PDESOC||Personas Desocupadas
Sacatepéquez,Pastores,Mujer,67,51,
Sacatepéquez,Pastores,Mujer,68,43,
Sacatepéquez,Pastores,Mujer,69,29,
Sacatepéquez,Pastores,Mujer,70,22,
Sacatepéquez,Pastores,Mujer,71,21,
Sacatepéquez,Pastores,Mujer,72,22,
Sacatepéquez,Pastores,Mujer,73,22,
Sacatepéquez,Pastores,Mujer,74,18,
Sacatepéquez,Pastores,Mujer,75,21,
Sacatepéquez,Pastores,Mujer,76,18,
Sacatepéquez,Pastores,Mujer,77,14,
Sacatepéquez,Pastores,Mujer,78,22,
Sacatepéquez,Pastores,Mujer,79,20,
Sacatepéquez,Pastores,Mujer,80,11,
Sacatepéquez,Pastores,Mujer,81,6,
Sacatepéquez,Pastores,Mujer,82,15,
Sacatepéquez,Pastores,Mujer,83,13,
Sacatepéquez,Pastores,Mujer,84,11,
Sacatepéquez,Pastores,Mujer,85,10,
Sacatepéquez,Pastores,Mujer,86,6,
Sacatepéquez,Pastores,Mujer,87,11,
Sacatepéquez,Pastores,Mujer,88,11,
Sacatepéquez,Pastores,Mujer,89,8,
Sacatepéquez,Pastores,Mujer,90,1,
Sacatepéquez,Pastores,Mujer,91,2,
Sacatepéquez,Pastores,Mujer,92,2,
Sacatepéquez,Pastores,Mujer,93,2,
Sacatepéquez,Pastores,Mujer,94,2,
Sacatepéquez,Pastores,Mujer,95,3,
Sacatepéquez,Pastores,Mujer,96,1,
Sacatepéquez,Pastores,Mujer,99,2,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,0,92,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,1,95,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,2,104,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,3,102,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,4,110,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,5,105,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,6,111,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,7,108,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,8,104,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,9,107,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,10,112,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,11,102,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,12,116,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,13,121,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,14,125,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,15,111,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,15,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,15,2,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,16,101,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,16,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,17,126,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,18,137,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,18,2,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,19,111,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,19,4,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,19,3,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,20,106,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,20,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,20,1,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,21,111,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,21,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,22,117,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,22,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,23,107,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,23,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,23,2,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,24,124,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,25,112,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,25,1,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,26,95,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,26,3,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,27,91,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,27,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,28,109,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,28,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,29,88,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,29,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,30,95,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,30,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,31,78,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,32,85,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,33,85,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,34,75,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,34,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,35,86,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,35,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,36,77,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,37,70,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,38,79,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,38,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,39,65,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,40,80,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,41,55,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,42,63,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,43,52,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,43,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,44,44,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,45,63,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,46,41,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,47,50,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,48,37,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,49,46,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,50,49,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,51,31,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,51,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Hombre,52,53,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,53,36,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,54,35,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,55,58,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,56,29,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,57,30,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,58,49,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,59,45,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,60,39,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,61,21,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,62,33,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,63,32,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,64,16,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,65,29,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,66,20,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,67,20,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,68,21,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,69,11,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,70,19,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,71,11,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,72,20,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,73,14,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,74,12,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,75,13,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,76,16,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,77,14,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,78,17,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,79,14,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,80,12,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,81,14,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,82,10,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,83,10,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,84,10,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,85,1,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,86,9,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,87,8,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,88,3,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,89,4,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,90,4,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,91,3,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,92,2,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,93,1,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,94,1,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,97,1,
Sacatepéquez,San Antonio Aguas Calientes,Hombre,99,1,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,0,100,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,1,89,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,2,110,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,3,112,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,4,113,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,5,114,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,6,90,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,7,100,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,8,91,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,9,104,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,10,101,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,11,125,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,12,104,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,13,103,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,14,112,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,15,116,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,16,106,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,17,132,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,18,128,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,19,105,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,19,1,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,20,132,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,21,132,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,21,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,22,111,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,22,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,22,1,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,23,114,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,23,1,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,24,122,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,25,125,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,26,103,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,27,84,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,27,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,27,1,Cesante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,28,103,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,29,79,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,29,1,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,30,114,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,31,74,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,32,101,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,33,84,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,34,66,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,34,2,Aspirante
Sacatepéquez,San Antonio Aguas Calientes,Mujer,35,90,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,36,83,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,37,93,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,38,84,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,39,95,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,40,74,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,41,55,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,42,89,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,43,52,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,44,54,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,45,55,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,46,55,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,47,49,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,48,51,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,49,53,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,50,60,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,51,51,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,52,52,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,53,43,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,54,51,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,55,56,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,56,44,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,57,33,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,58,52,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,59,26,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,60,42,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,61,28,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,62,36,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,63,46,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,64,33,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,65,38,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,66,21,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,67,25,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,68,31,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,69,15,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,70,29,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,71,13,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,72,30,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,73,20,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,74,14,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,75,22,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,76,13,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,77,15,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,78,17,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,79,16,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,80,15,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,81,11,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,82,12,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,83,7,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,84,11,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,85,10,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,86,6,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,87,8,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,88,7,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,89,4,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,90,8,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,91,1,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,92,5,
Sacatepéquez,San Antonio Aguas Calientes,Mujer,93,1,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,0,41,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,1,62,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,2,69,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,3,69,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,4,92,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,5,79,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,6,78,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,7,94,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,8,73,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,9,78,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,10,76,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,11,77,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,12,79,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,13,66,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,14,87,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,15,79,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,15,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,16,98,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,17,93,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,18,89,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,18,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,18,2,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,19,95,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,19,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,19,2,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,20,60,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,20,4,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,20,3,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,21,77,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,21,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,21,4,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,22,76,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,22,2,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,22,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,23,77,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,23,2,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,23,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,24,74,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,24,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,24,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,25,64,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,25,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,26,51,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,26,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,27,60,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,28,75,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,28,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,29,59,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,29,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,30,52,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,31,34,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,31,2,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,32,55,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,33,47,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,33,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,34,53,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,35,45,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,35,2,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,36,47,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,37,61,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,38,47,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,39,40,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,40,57,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,41,46,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,42,45,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,43,44,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,44,40,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,45,34,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,46,30,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,46,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,47,42,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,48,37,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,49,33,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,50,37,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,51,29,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,51,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,52,31,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,52,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,53,19,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,54,24,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,54,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,55,29,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,55,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,56,26,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,57,25,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,58,24,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,59,18,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,60,17,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,61,16,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,62,30,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,63,20,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,64,15,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,65,21,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,66,11,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,67,16,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,68,13,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,69,6,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,69,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,70,20,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,71,8,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,72,11,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,73,13,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,74,8,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,75,11,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,76,3,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,77,3,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,78,5,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,79,6,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,80,4,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,81,2,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,82,2,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,83,3,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,84,2,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,86,1,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,87,1,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,88,1,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,91,2,
Sacatepéquez,San Bartolomé Milpas Altas,Hombre,93,1,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,0,60,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,1,69,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,2,63,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,3,85,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,4,79,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,5,68,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,6,71,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,7,86,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,8,59,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,9,75,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,10,78,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,11,63,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,12,92,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,12,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,13,89,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,14,96,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,15,93,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,15,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,16,104,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,17,96,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,18,99,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,18,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,18,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,19,97,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,19,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,20,62,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,20,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,21,85,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,21,2,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,22,81,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,22,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,23,88,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,24,66,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,24,1,Aspirante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,25,79,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,25,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,26,72,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,27,74,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,28,69,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,29,64,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,29,1,Cesante
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,30,54,
Sacatepéquez,San Bartolomé Milpas Altas,Mujer,31,59,
