NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
Escuintla,Santa Lucía Cotzumalguapa,Hombre,22,1191,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,22,49,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,23,5,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,23,4,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,23,1172,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,23,36,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,23,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Hombre,24,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,24,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,24,1118,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,24,41,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,25,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,25,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,25,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,25,1113,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,25,36,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,26,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,26,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,26,960,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,26,35,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,27,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,27,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,27,980,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,27,43,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,28,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,28,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,28,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,28,1008,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,28,42,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,28,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Hombre,29,847,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,29,28,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,30,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,30,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,30,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,30,962,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,30,42,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,30,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Hombre,31,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,31,696,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,31,23,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,31,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Hombre,32,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,32,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,32,793,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,32,44,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,33,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,33,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,33,786,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,33,35,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,34,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,34,686,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,34,28,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,35,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,35,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,35,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,35,694,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,35,24,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,35,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Hombre,36,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,36,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,36,671,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,36,22,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,37,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,37,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,37,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,37,635,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,37,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,37,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Hombre,38,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,38,3,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,38,692,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,38,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,39,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,39,553,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,39,26,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,40,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,40,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,40,716,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,40,34,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,41,511,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,41,23,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,42,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,42,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,42,607,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,42,29,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,43,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,43,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,43,614,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,43,21,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,44,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,44,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,44,484,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,44,16,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,45,466,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,45,22,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,46,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,46,425,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,46,19,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,47,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,47,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,47,437,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,47,20,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,47,2,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Hombre,48,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,48,471,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,48,20,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,49,3,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,49,377,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,49,20,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,50,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,50,428,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,50,26,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,51,305,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,51,13,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,52,402,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,52,26,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,53,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,53,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,53,359,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,53,27,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,54,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,54,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,54,385,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,54,16,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,55,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,55,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,55,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,55,365,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,55,23,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,56,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,56,284,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,56,20,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,57,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,57,345,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,57,16,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,58,317,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,58,22,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,59,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,59,248,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,59,19,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,60,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,60,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,60,321,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,60,14,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,61,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,61,186,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,61,8,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,62,3,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,62,262,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,62,18,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,63,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,63,287,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,63,17,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,64,265,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,64,13,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,65,244,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,65,15,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,66,220,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,66,8,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,67,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,67,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,67,168,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,67,13,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,68,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,68,215,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,68,10,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,69,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,69,159,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,69,8,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,70,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,70,189,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,70,11,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,71,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,71,132,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,71,6,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,72,161,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,72,12,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,73,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,73,134,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,73,10,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,74,135,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,74,8,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,75,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,75,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,75,112,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,75,9,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,76,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Hombre,76,108,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,76,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,77,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,77,110,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,77,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,78,119,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,78,12,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,79,77,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,79,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,80,85,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,81,58,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,81,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,82,75,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,82,2,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,83,61,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,83,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,84,54,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,84,6,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,85,62,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,85,2,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,86,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,86,35,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,86,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,87,26,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,87,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,88,39,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,88,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,89,33,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,89,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,90,15,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,91,11,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,92,11,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,92,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,93,10,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,94,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Hombre,94,12,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,94,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,95,7,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,96,9,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,97,1,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,98,3,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,98,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Hombre,99,2,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,100,2,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,102,1,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,104,1,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Hombre,114,1,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,0,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,0,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,0,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,0,1043,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,0,23,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,1,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,1,1132,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,1,35,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,2,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,2,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,2,1142,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,2,32,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,3,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,3,1186,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,3,26,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,4,4,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,4,3,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,4,1248,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,4,29,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,5,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,5,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,5,1178,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,5,30,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,6,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,6,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,6,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,6,1209,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,6,34,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,7,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,7,1151,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,7,29,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,8,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,8,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,8,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,8,1160,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,8,30,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,9,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,9,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,9,6,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,9,1165,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,9,20,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,9,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Mujer,10,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,10,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,10,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,10,1141,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,10,37,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,11,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,11,1054,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,11,29,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,12,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,12,3,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,12,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,12,1090,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,12,33,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,13,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,13,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,13,1088,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,13,34,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,14,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,14,1074,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,14,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,15,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,15,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,15,1127,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,15,43,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,16,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,16,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,16,1079,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,16,37,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,16,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Mujer,17,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,17,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,17,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,17,1181,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,17,43,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,18,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,18,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,18,1278,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,18,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,18,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Mujer,19,4,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,19,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,19,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,19,1100,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,19,36,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,20,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,20,1158,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,20,52,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,21,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,21,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,21,1012,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,21,29,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,22,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,22,3,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,22,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,22,1131,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,22,40,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,23,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,23,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,23,1135,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,23,33,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,24,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,24,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,24,1102,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,24,57,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,25,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,25,2,Garífuna
