NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Jutiapa,Jalpatagua,Mujer,20,68,Población ocupada
Jutiapa,Jalpatagua,Mujer,21,224,
Jutiapa,Jalpatagua,Mujer,21,68,Población ocupada
Jutiapa,Jalpatagua,Mujer,22,215,
Jutiapa,Jalpatagua,Mujer,22,84,Población ocupada
Jutiapa,Jalpatagua,Mujer,23,222,
Jutiapa,Jalpatagua,Mujer,23,70,Población ocupada
Jutiapa,Jalpatagua,Mujer,24,203,
Jutiapa,Jalpatagua,Mujer,24,53,Población ocupada
Jutiapa,Jalpatagua,Mujer,25,191,
Jutiapa,Jalpatagua,Mujer,25,65,Población ocupada
Jutiapa,Jalpatagua,Mujer,26,176,
Jutiapa,Jalpatagua,Mujer,26,59,Población ocupada
Jutiapa,Jalpatagua,Mujer,27,183,
Jutiapa,Jalpatagua,Mujer,27,65,Población ocupada
Jutiapa,Jalpatagua,Mujer,28,191,
Jutiapa,Jalpatagua,Mujer,28,69,Población ocupada
Jutiapa,Jalpatagua,Mujer,29,168,
Jutiapa,Jalpatagua,Mujer,29,54,Población ocupada
Jutiapa,Jalpatagua,Mujer,30,170,
Jutiapa,Jalpatagua,Mujer,30,65,Población ocupada
Jutiapa,Jalpatagua,Mujer,31,148,
Jutiapa,Jalpatagua,Mujer,31,62,Población ocupada
Jutiapa,Jalpatagua,Mujer,32,137,
Jutiapa,Jalpatagua,Mujer,32,49,Población ocupada
Jutiapa,Jalpatagua,Mujer,33,152,
Jutiapa,Jalpatagua,Mujer,33,48,Población ocupada
Jutiapa,Jalpatagua,Mujer,34,146,
Jutiapa,Jalpatagua,Mujer,34,47,Población ocupada
Jutiapa,Jalpatagua,Mujer,35,137,
Jutiapa,Jalpatagua,Mujer,35,56,Población ocupada
Jutiapa,Jalpatagua,Mujer,36,167,
Jutiapa,Jalpatagua,Mujer,36,52,Población ocupada
Jutiapa,Jalpatagua,Mujer,37,126,
Jutiapa,Jalpatagua,Mujer,37,46,Población ocupada
Jutiapa,Jalpatagua,Mujer,38,145,
Jutiapa,Jalpatagua,Mujer,38,40,Población ocupada
Jutiapa,Jalpatagua,Mujer,39,120,
Jutiapa,Jalpatagua,Mujer,39,47,Población ocupada
Jutiapa,Jalpatagua,Mujer,40,146,
Jutiapa,Jalpatagua,Mujer,40,60,Población ocupada
Jutiapa,Jalpatagua,Mujer,41,110,
Jutiapa,Jalpatagua,Mujer,41,35,Población ocupada
Jutiapa,Jalpatagua,Mujer,42,129,
Jutiapa,Jalpatagua,Mujer,42,48,Población ocupada
Jutiapa,Jalpatagua,Mujer,43,112,
Jutiapa,Jalpatagua,Mujer,43,39,Población ocupada
Jutiapa,Jalpatagua,Mujer,44,116,
Jutiapa,Jalpatagua,Mujer,44,29,Población ocupada
Jutiapa,Jalpatagua,Mujer,45,105,
Jutiapa,Jalpatagua,Mujer,45,38,Población ocupada
Jutiapa,Jalpatagua,Mujer,46,120,
Jutiapa,Jalpatagua,Mujer,46,32,Población ocupada
Jutiapa,Jalpatagua,Mujer,47,122,
Jutiapa,Jalpatagua,Mujer,47,25,Población ocupada
Jutiapa,Jalpatagua,Mujer,48,109,
Jutiapa,Jalpatagua,Mujer,48,20,Población ocupada
Jutiapa,Jalpatagua,Mujer,49,102,
Jutiapa,Jalpatagua,Mujer,49,19,Población ocupada
Jutiapa,Jalpatagua,Mujer,50,107,
Jutiapa,Jalpatagua,Mujer,50,25,Población ocupada
Jutiapa,Jalpatagua,Mujer,51,85,
Jutiapa,Jalpatagua,Mujer,51,23,Población ocupada
Jutiapa,Jalpatagua,Mujer,52,98,
Jutiapa,Jalpatagua,Mujer,52,24,Población ocupada
Jutiapa,Jalpatagua,Mujer,53,96,
Jutiapa,Jalpatagua,Mujer,53,19,Población ocupada
Jutiapa,Jalpatagua,Mujer,54,94,
Jutiapa,Jalpatagua,Mujer,54,20,Población ocupada
Jutiapa,Jalpatagua,Mujer,55,118,
Jutiapa,Jalpatagua,Mujer,55,16,Población ocupada
Jutiapa,Jalpatagua,Mujer,56,81,
Jutiapa,Jalpatagua,Mujer,56,16,Población ocupada
Jutiapa,Jalpatagua,Mujer,57,78,
Jutiapa,Jalpatagua,Mujer,57,11,Población ocupada
Jutiapa,Jalpatagua,Mujer,58,95,
Jutiapa,Jalpatagua,Mujer,58,21,Población ocupada
Jutiapa,Jalpatagua,Mujer,59,82,
Jutiapa,Jalpatagua,Mujer,59,14,Población ocupada
Jutiapa,Jalpatagua,Mujer,60,106,
Jutiapa,Jalpatagua,Mujer,60,16,Población ocupada
Jutiapa,Jalpatagua,Mujer,61,68,
Jutiapa,Jalpatagua,Mujer,61,11,Población ocupada
Jutiapa,Jalpatagua,Mujer,62,67,
Jutiapa,Jalpatagua,Mujer,62,18,Población ocupada
Jutiapa,Jalpatagua,Mujer,63,77,
Jutiapa,Jalpatagua,Mujer,63,8,Población ocupada
Jutiapa,Jalpatagua,Mujer,64,80,
Jutiapa,Jalpatagua,Mujer,64,9,Población ocupada
Jutiapa,Jalpatagua,Mujer,65,72,
Jutiapa,Jalpatagua,Mujer,65,5,Población ocupada
Jutiapa,Jalpatagua,Mujer,66,63,
Jutiapa,Jalpatagua,Mujer,66,9,Población ocupada
Jutiapa,Jalpatagua,Mujer,67,76,
Jutiapa,Jalpatagua,Mujer,67,9,Población ocupada
Jutiapa,Jalpatagua,Mujer,68,70,
Jutiapa,Jalpatagua,Mujer,68,10,Población ocupada
Jutiapa,Jalpatagua,Mujer,69,52,
Jutiapa,Jalpatagua,Mujer,69,7,Población ocupada
Jutiapa,Jalpatagua,Mujer,70,55,
Jutiapa,Jalpatagua,Mujer,70,7,Población ocupada
Jutiapa,Jalpatagua,Mujer,71,43,
Jutiapa,Jalpatagua,Mujer,71,4,Población ocupada
Jutiapa,Jalpatagua,Mujer,72,44,
Jutiapa,Jalpatagua,Mujer,72,4,Población ocupada
Jutiapa,Jalpatagua,Mujer,73,45,
Jutiapa,Jalpatagua,Mujer,73,5,Población ocupada
Jutiapa,Jalpatagua,Mujer,74,41,
Jutiapa,Jalpatagua,Mujer,74,2,Población ocupada
Jutiapa,Jalpatagua,Mujer,75,46,
Jutiapa,Jalpatagua,Mujer,75,1,Población ocupada
Jutiapa,Jalpatagua,Mujer,76,25,
Jutiapa,Jalpatagua,Mujer,76,2,Población ocupada
Jutiapa,Jalpatagua,Mujer,77,24,
Jutiapa,Jalpatagua,Mujer,77,2,Población ocupada
Jutiapa,Jalpatagua,Mujer,78,38,
Jutiapa,Jalpatagua,Mujer,78,3,Población ocupada
Jutiapa,Jalpatagua,Mujer,79,20,
Jutiapa,Jalpatagua,Mujer,80,25,
Jutiapa,Jalpatagua,Mujer,81,11,
Jutiapa,Jalpatagua,Mujer,81,2,Población ocupada
Jutiapa,Jalpatagua,Mujer,82,25,
Jutiapa,Jalpatagua,Mujer,83,30,
Jutiapa,Jalpatagua,Mujer,84,14,
Jutiapa,Jalpatagua,Mujer,84,1,Población ocupada
Jutiapa,Jalpatagua,Mujer,85,11,
Jutiapa,Jalpatagua,Mujer,86,9,
Jutiapa,Jalpatagua,Mujer,87,9,
Jutiapa,Jalpatagua,Mujer,88,11,
Jutiapa,Jalpatagua,Mujer,89,8,
Jutiapa,Jalpatagua,Mujer,90,3,
Jutiapa,Jalpatagua,Mujer,90,1,Población ocupada
Jutiapa,Jalpatagua,Mujer,91,7,
Jutiapa,Jalpatagua,Mujer,92,6,
Jutiapa,Jalpatagua,Mujer,93,7,
Jutiapa,Jalpatagua,Mujer,94,4,
Jutiapa,Jalpatagua,Mujer,95,3,
Jutiapa,Jalpatagua,Mujer,96,2,
Jutiapa,Jalpatagua,Mujer,97,1,
Jutiapa,Jalpatagua,Mujer,98,3,
Jutiapa,Jalpatagua,Mujer,99,2,
Jutiapa,Jalpatagua,Mujer,104,1,
Jutiapa,Jerez,Hombre,0,54,
Jutiapa,Jerez,Hombre,1,53,
Jutiapa,Jerez,Hombre,2,42,
Jutiapa,Jerez,Hombre,3,61,
Jutiapa,Jerez,Hombre,4,50,
Jutiapa,Jerez,Hombre,5,59,
Jutiapa,Jerez,Hombre,6,62,
Jutiapa,Jerez,Hombre,7,68,
Jutiapa,Jerez,Hombre,7,2,Población ocupada
Jutiapa,Jerez,Hombre,8,52,
Jutiapa,Jerez,Hombre,9,62,
Jutiapa,Jerez,Hombre,10,59,
Jutiapa,Jerez,Hombre,11,43,
Jutiapa,Jerez,Hombre,11,1,Población ocupada
Jutiapa,Jerez,Hombre,12,44,
Jutiapa,Jerez,Hombre,12,2,Población ocupada
Jutiapa,Jerez,Hombre,13,61,
Jutiapa,Jerez,Hombre,13,5,Población ocupada
Jutiapa,Jerez,Hombre,14,55,
Jutiapa,Jerez,Hombre,14,9,Población ocupada
Jutiapa,Jerez,Hombre,15,54,
Jutiapa,Jerez,Hombre,15,18,Población ocupada
Jutiapa,Jerez,Hombre,16,41,
Jutiapa,Jerez,Hombre,16,19,Población ocupada
Jutiapa,Jerez,Hombre,17,47,
Jutiapa,Jerez,Hombre,17,33,Población ocupada
Jutiapa,Jerez,Hombre,18,33,
Jutiapa,Jerez,Hombre,18,28,Población ocupada
Jutiapa,Jerez,Hombre,19,27,
Jutiapa,Jerez,Hombre,19,40,Población ocupada
Jutiapa,Jerez,Hombre,20,12,
Jutiapa,Jerez,Hombre,20,41,Población ocupada
Jutiapa,Jerez,Hombre,21,14,
Jutiapa,Jerez,Hombre,21,49,Población ocupada
Jutiapa,Jerez,Hombre,22,7,
Jutiapa,Jerez,Hombre,22,44,Población ocupada
Jutiapa,Jerez,Hombre,23,7,
Jutiapa,Jerez,Hombre,23,65,Población ocupada
Jutiapa,Jerez,Hombre,24,4,
Jutiapa,Jerez,Hombre,24,28,Población ocupada
Jutiapa,Jerez,Hombre,25,3,
Jutiapa,Jerez,Hombre,25,49,Población ocupada
Jutiapa,Jerez,Hombre,26,6,
Jutiapa,Jerez,Hombre,26,33,Población ocupada
Jutiapa,Jerez,Hombre,27,2,
Jutiapa,Jerez,Hombre,27,35,Población ocupada
Jutiapa,Jerez,Hombre,28,3,
Jutiapa,Jerez,Hombre,28,49,Población ocupada
Jutiapa,Jerez,Hombre,29,4,
Jutiapa,Jerez,Hombre,29,33,Población ocupada
Jutiapa,Jerez,Hombre,30,2,
Jutiapa,Jerez,Hombre,30,42,Población ocupada
Jutiapa,Jerez,Hombre,31,2,
Jutiapa,Jerez,Hombre,31,36,Población ocupada
Jutiapa,Jerez,Hombre,32,3,
Jutiapa,Jerez,Hombre,32,39,Población ocupada
Jutiapa,Jerez,Hombre,33,3,
Jutiapa,Jerez,Hombre,33,44,Población ocupada
Jutiapa,Jerez,Hombre,34,3,
Jutiapa,Jerez,Hombre,34,27,Población ocupada
Jutiapa,Jerez,Hombre,35,1,
Jutiapa,Jerez,Hombre,35,39,Población ocupada
Jutiapa,Jerez,Hombre,36,1,
Jutiapa,Jerez,Hombre,36,32,Población ocupada
Jutiapa,Jerez,Hombre,37,2,
Jutiapa,Jerez,Hombre,37,40,Población ocupada
Jutiapa,Jerez,Hombre,38,2,
Jutiapa,Jerez,Hombre,38,30,Población ocupada
Jutiapa,Jerez,Hombre,39,1,
Jutiapa,Jerez,Hombre,39,50,Población ocupada
Jutiapa,Jerez,Hombre,40,2,
Jutiapa,Jerez,Hombre,40,29,Población ocupada
Jutiapa,Jerez,Hombre,41,2,
Jutiapa,Jerez,Hombre,41,40,Población ocupada
Jutiapa,Jerez,Hombre,42,44,Población ocupada
Jutiapa,Jerez,Hombre,43,2,
Jutiapa,Jerez,Hombre,43,28,Población ocupada
Jutiapa,Jerez,Hombre,44,31,Población ocupada
Jutiapa,Jerez,Hombre,45,3,
Jutiapa,Jerez,Hombre,45,32,Población ocupada
Jutiapa,Jerez,Hombre,46,1,
Jutiapa,Jerez,Hombre,46,23,Población ocupada
Jutiapa,Jerez,Hombre,47,1,
Jutiapa,Jerez,Hombre,47,28,Población ocupada
Jutiapa,Jerez,Hombre,48,2,
Jutiapa,Jerez,Hombre,48,31,Población ocupada
Jutiapa,Jerez,Hombre,49,1,
Jutiapa,Jerez,Hombre,49,22,Población ocupada
Jutiapa,Jerez,Hombre,50,1,
Jutiapa,Jerez,Hombre,50,31,Población ocupada
Jutiapa,Jerez,Hombre,51,3,
Jutiapa,Jerez,Hombre,51,16,Población ocupada
Jutiapa,Jerez,Hombre,52,4,
Jutiapa,Jerez,Hombre,52,25,Población ocupada
Jutiapa,Jerez,Hombre,53,1,
Jutiapa,Jerez,Hombre,53,26,Población ocupada
Jutiapa,Jerez,Hombre,54,3,
Jutiapa,Jerez,Hombre,54,23,Población ocupada
Jutiapa,Jerez,Hombre,55,3,
Jutiapa,Jerez,Hombre,55,16,Población ocupada
Jutiapa,Jerez,Hombre,56,4,
Jutiapa,Jerez,Hombre,56,18,Población ocupada
Jutiapa,Jerez,Hombre,57,4,
Jutiapa,Jerez,Hombre,57,22,Población ocupada
Jutiapa,Jerez,Hombre,58,7,
Jutiapa,Jerez,Hombre,58,13,Población ocupada
Jutiapa,Jerez,Hombre,59,1,
Jutiapa,Jerez,Hombre,59,23,Población ocupada
Jutiapa,Jerez,Hombre,60,1,
Jutiapa,Jerez,Hombre,60,24,Población ocupada
Jutiapa,Jerez,Hombre,61,7,
Jutiapa,Jerez,Hombre,61,16,Población ocupada
Jutiapa,Jerez,Hombre,62,2,
Jutiapa,Jerez,Hombre,62,24,Población ocupada
Jutiapa,Jerez,Hombre,63,4,
Jutiapa,Jerez,Hombre,63,16,Población ocupada
Jutiapa,Jerez,Hombre,64,5,
Jutiapa,Jerez,Hombre,64,14,Población ocupada
Jutiapa,Jerez,Hombre,65,2,
Jutiapa,Jerez,Hombre,65,17,Población ocupada
Jutiapa,Jerez,Hombre,66,4,
Jutiapa,Jerez,Hombre,66,23,Población ocupada
Jutiapa,Jerez,Hombre,67,5,
Jutiapa,Jerez,Hombre,67,17,Población ocupada
Jutiapa,Jerez,Hombre,68,5,
Jutiapa,Jerez,Hombre,68,18,Población ocupada
Jutiapa,Jerez,Hombre,69,6,
Jutiapa,Jerez,Hombre,69,10,Población ocupada
Jutiapa,Jerez,Hombre,70,4,
Jutiapa,Jerez,Hombre,70,17,Población ocupada
Jutiapa,Jerez,Hombre,71,5,
Jutiapa,Jerez,Hombre,71,13,Población ocupada
Jutiapa,Jerez,Hombre,72,7,
Jutiapa,Jerez,Hombre,72,9,Población ocupada
Jutiapa,Jerez,Hombre,73,6,
Jutiapa,Jerez,Hombre,73,13,Población ocupada
Jutiapa,Jerez,Hombre,74,4,
Jutiapa,Jerez,Hombre,74,12,Población ocupada
Jutiapa,Jerez,Hombre,75,6,
Jutiapa,Jerez,Hombre,75,9,Población ocupada
Jutiapa,Jerez,Hombre,76,8,
Jutiapa,Jerez,Hombre,76,10,Población ocupada
Jutiapa,Jerez,Hombre,77,6,
Jutiapa,Jerez,Hombre,77,4,Población ocupada
Jutiapa,Jerez,Hombre,78,8,
Jutiapa,Jerez,Hombre,78,5,Población ocupada
Jutiapa,Jerez,Hombre,79,6,
Jutiapa,Jerez,Hombre,79,4,Población ocupada
Jutiapa,Jerez,Hombre,80,4,
Jutiapa,Jerez,Hombre,80,11,Población ocupada
Jutiapa,Jerez,Hombre,81,5,
Jutiapa,Jerez,Hombre,81,6,Población ocupada
Jutiapa,Jerez,Hombre,82,5,
Jutiapa,Jerez,Hombre,82,8,Población ocupada
Jutiapa,Jerez,Hombre,83,7,
Jutiapa,Jerez,Hombre,83,7,Población ocupada
Jutiapa,Jerez,Hombre,84,4,
Jutiapa,Jerez,Hombre,84,3,Población ocupada
Jutiapa,Jerez,Hombre,85,6,
Jutiapa,Jerez,Hombre,85,1,Población ocupada
Jutiapa,Jerez,Hombre,86,3,
Jutiapa,Jerez,Hombre,86,3,Población ocupada
Jutiapa,Jerez,Hombre,87,3,
Jutiapa,Jerez,Hombre,87,1,Población ocupada
Jutiapa,Jerez,Hombre,88,4,
Jutiapa,Jerez,Hombre,89,2,
Jutiapa,Jerez,Hombre,89,1,Población ocupada
Jutiapa,Jerez,Hombre,90,1,
Jutiapa,Jerez,Hombre,90,2,Población ocupada
Jutiapa,Jerez,Hombre,91,2,
Jutiapa,Jerez,Hombre,92,1,
Jutiapa,Jerez,Hombre,93,1,
Jutiapa,Jerez,Hombre,94,1,Población ocupada
Jutiapa,Jerez,Hombre,96,1,
Jutiapa,Jerez,Hombre,97,1,
Jutiapa,Jerez,Hombre,99,1,
Jutiapa,Jerez,Hombre,99,1,Población ocupada
Jutiapa,Jerez,Mujer,0,46,
Jutiapa,Jerez,Mujer,1,44,
Jutiapa,Jerez,Mujer,2,43,
Jutiapa,Jerez,Mujer,3,61,
Jutiapa,Jerez,Mujer,4,56,
Jutiapa,Jerez,Mujer,5,56,
Jutiapa,Jerez,Mujer,6,54,
Jutiapa,Jerez,Mujer,7,66,
Jutiapa,Jerez,Mujer,7,1,Población ocupada
Jutiapa,Jerez,Mujer,8,48,
Jutiapa,Jerez,Mujer,9,57,
Jutiapa,Jerez,Mujer,9,1,Población ocupada
Jutiapa,Jerez,Mujer,10,54,
Jutiapa,Jerez,Mujer,10,1,Población ocupada
Jutiapa,Jerez,Mujer,11,65,
Jutiapa,Jerez,Mujer,12,66,
Jutiapa,Jerez,Mujer,13,65,
Jutiapa,Jerez,Mujer,13,1,Población ocupada
Jutiapa,Jerez,Mujer,14,58,
Jutiapa,Jerez,Mujer,14,1,Población ocupada
Jutiapa,Jerez,Mujer,15,53,
Jutiapa,Jerez,Mujer,15,3,Población ocupada
Jutiapa,Jerez,Mujer,16,69,
Jutiapa,Jerez,Mujer,16,4,Población ocupada
Jutiapa,Jerez,Mujer,17,59,
Jutiapa,Jerez,Mujer,17,8,Población ocupada
Jutiapa,Jerez,Mujer,18,64,
Jutiapa,Jerez,Mujer,18,6,Población ocupada
Jutiapa,Jerez,Mujer,19,55,
Jutiapa,Jerez,Mujer,19,10,Población ocupada
Jutiapa,Jerez,Mujer,20,33,
Jutiapa,Jerez,Mujer,20,15,Población ocupada
Jutiapa,Jerez,Mujer,21,37,
Jutiapa,Jerez,Mujer,21,7,Población ocupada
Jutiapa,Jerez,Mujer,22,39,
Jutiapa,Jerez,Mujer,22,19,Población ocupada
Jutiapa,Jerez,Mujer,23,38,
Jutiapa,Jerez,Mujer,23,17,Población ocupada
Jutiapa,Jerez,Mujer,24,27,
Jutiapa,Jerez,Mujer,24,10,Población ocupada
Jutiapa,Jerez,Mujer,25,37,
Jutiapa,Jerez,Mujer,25,20,Población ocupada
Jutiapa,Jerez,Mujer,26,36,
Jutiapa,Jerez,Mujer,26,16,Población ocupada
Jutiapa,Jerez,Mujer,27,25,
Jutiapa,Jerez,Mujer,27,20,Población ocupada
Jutiapa,Jerez,Mujer,28,34,
Jutiapa,Jerez,Mujer,28,19,Población ocupada
Jutiapa,Jerez,Mujer,29,24,
Jutiapa,Jerez,Mujer,29,15,Población ocupada
Jutiapa,Jerez,Mujer,30,34,
Jutiapa,Jerez,Mujer,30,19,Población ocupada
Jutiapa,Jerez,Mujer,31,35,
Jutiapa,Jerez,Mujer,31,10,Población ocupada
Jutiapa,Jerez,Mujer,32,31,
Jutiapa,Jerez,Mujer,32,20,Población ocupada
Jutiapa,Jerez,Mujer,33,32,
Jutiapa,Jerez,Mujer,33,17,Población ocupada
Jutiapa,Jerez,Mujer,34,23,
Jutiapa,Jerez,Mujer,34,14,Población ocupada
Jutiapa,Jerez,Mujer,35,29,
Jutiapa,Jerez,Mujer,35,11,Población ocupada
Jutiapa,Jerez,Mujer,36,32,
Jutiapa,Jerez,Mujer,36,17,Población ocupada
Jutiapa,Jerez,Mujer,37,25,
Jutiapa,Jerez,Mujer,37,14,Población ocupada
Jutiapa,Jerez,Mujer,38,28,
Jutiapa,Jerez,Mujer,38,11,Población ocupada
Jutiapa,Jerez,Mujer,39,32,
Jutiapa,Jerez,Mujer,39,12,Población ocupada
Jutiapa,Jerez,Mujer,40,34,
Jutiapa,Jerez,Mujer,40,15,Población ocupada
Jutiapa,Jerez,Mujer,41,27,
Jutiapa,Jerez,Mujer,41,14,Población ocupada
Jutiapa,Jerez,Mujer,42,27,
Jutiapa,Jerez,Mujer,42,12,Población ocupada
Jutiapa,Jerez,Mujer,43,22,
Jutiapa,Jerez,Mujer,43,12,Población ocupada
Jutiapa,Jerez,Mujer,44,24,
Jutiapa,Jerez,Mujer,44,21,Población ocupada
Jutiapa,Jerez,Mujer,45,22,
Jutiapa,Jerez,Mujer,45,16,Población ocupada
Jutiapa,Jerez,Mujer,46,33,
Jutiapa,Jerez,Mujer,46,9,Población ocupada
Jutiapa,Jerez,Mujer,47,27,
Jutiapa,Jerez,Mujer,47,9,Población ocupada
Jutiapa,Jerez,Mujer,48,22,
Jutiapa,Jerez,Mujer,48,9,Población ocupada
Jutiapa,Jerez,Mujer,49,21,
Jutiapa,Jerez,Mujer,49,7,Población ocupada
Jutiapa,Jerez,Mujer,50,25,
Jutiapa,Jerez,Mujer,50,16,Población ocupada
Jutiapa,Jerez,Mujer,51,17,
Jutiapa,Jerez,Mujer,51,5,Población ocupada
Jutiapa,Jerez,Mujer,52,14,
Jutiapa,Jerez,Mujer,52,9,Población ocupada
Jutiapa,Jerez,Mujer,53,19,
Jutiapa,Jerez,Mujer,53,9,Población ocupada
Jutiapa,Jerez,Mujer,54,13,
Jutiapa,Jerez,Mujer,54,3,Población ocupada
Jutiapa,Jerez,Mujer,55,23,
Jutiapa,Jerez,Mujer,55,3,Población ocupada
Jutiapa,Jerez,Mujer,56,18,
Jutiapa,Jerez,Mujer,56,7,Población ocupada
Jutiapa,Jerez,Mujer,57,18,
Jutiapa,Jerez,Mujer,57,8,Población ocupada
Jutiapa,Jerez,Mujer,58,22,
Jutiapa,Jerez,Mujer,58,6,Población ocupada
Jutiapa,Jerez,Mujer,59,12,
Jutiapa,Jerez,Mujer,59,5,Población ocupada
Jutiapa,Jerez,Mujer,60,15,
Jutiapa,Jerez,Mujer,60,7,Población ocupada
Jutiapa,Jerez,Mujer,61,26,
Jutiapa,Jerez,Mujer,61,2,Población ocupada
Jutiapa,Jerez,Mujer,62,19,
Jutiapa,Jerez,Mujer,62,4,Población ocupada
Jutiapa,Jerez,Mujer,63,26,
Jutiapa,Jerez,Mujer,63,1,Población ocupada
Jutiapa,Jerez,Mujer,64,18,
Jutiapa,Jerez,Mujer,64,3,Población ocupada
Jutiapa,Jerez,Mujer,65,29,
Jutiapa,Jerez,Mujer,65,4,Población ocupada
Jutiapa,Jerez,Mujer,66,25,
Jutiapa,Jerez,Mujer,66,2,Población ocupada
Jutiapa,Jerez,Mujer,67,21,
Jutiapa,Jerez,Mujer,67,4,Población ocupada
Jutiapa,Jerez,Mujer,68,29,
Jutiapa,Jerez,Mujer,68,3,Población ocupada
Jutiapa,Jerez,Mujer,69,22,
Jutiapa,Jerez,Mujer,69,2,Población ocupada
Jutiapa,Jerez,Mujer,70,15,
Jutiapa,Jerez,Mujer,70,2,Población ocupada
Jutiapa,Jerez,Mujer,71,11,
Jutiapa,Jerez,Mujer,71,2,Población ocupada
Jutiapa,Jerez,Mujer,72,13,
Jutiapa,Jerez,Mujer,72,1,Población ocupada
Jutiapa,Jerez,Mujer,73,18,
Jutiapa,Jerez,Mujer,73,2,Población ocupada
Jutiapa,Jerez,Mujer,74,17,
Jutiapa,Jerez,Mujer,74,2,Población ocupada
Jutiapa,Jerez,Mujer,75,10,
Jutiapa,Jerez,Mujer,75,1,Población ocupada
Jutiapa,Jerez,Mujer,76,12,
Jutiapa,Jerez,Mujer,76,1,Población ocupada
Jutiapa,Jerez,Mujer,77,9,
Jutiapa,Jerez,Mujer,77,1,Población ocupada
Jutiapa,Jerez,Mujer,78,7,
Jutiapa,Jerez,Mujer,78,1,Población ocupada
Jutiapa,Jerez,Mujer,79,5,
Jutiapa,Jerez,Mujer,80,12,
Jutiapa,Jerez,Mujer,81,5,
Jutiapa,Jerez,Mujer,82,2,
Jutiapa,Jerez,Mujer,83,7,
Jutiapa,Jerez,Mujer,83,2,Población ocupada
Jutiapa,Jerez,Mujer,84,6,
Jutiapa,Jerez,Mujer,84,1,Población ocupada
Jutiapa,Jerez,Mujer,85,3,
Jutiapa,Jerez,Mujer,86,9,
Jutiapa,Jerez,Mujer,87,4,
Jutiapa,Jerez,Mujer,88,4,
Jutiapa,Jerez,Mujer,90,3,
Jutiapa,Jerez,Mujer,91,1,
Jutiapa,Jerez,Mujer,92,1,
Jutiapa,Jerez,Mujer,93,1,
Jutiapa,Jerez,Mujer,95,1,
Jutiapa,Jerez,Mujer,99,1,
Jutiapa,Jerez,Mujer,105,1,
Jutiapa,Jutiapa,Hombre,0,1453,
Jutiapa,Jutiapa,Hombre,1,1570,
Jutiapa,Jutiapa,Hombre,2,1631,
Jutiapa,Jutiapa,Hombre,3,1653,
Jutiapa,Jutiapa,Hombre,4,1698,
Jutiapa,Jutiapa,Hombre,5,1687,
Jutiapa,Jutiapa,Hombre,6,1603,
Jutiapa,Jutiapa,Hombre,7,1673,
Jutiapa,Jutiapa,Hombre,7,8,Población ocupada
Jutiapa,Jutiapa,Hombre,8,1575,
Jutiapa,Jutiapa,Hombre,8,12,Población ocupada
Jutiapa,Jutiapa,Hombre,9,1547,
Jutiapa,Jutiapa,Hombre,9,15,Población ocupada
Jutiapa,Jutiapa,Hombre,10,1577,
Jutiapa,Jutiapa,Hombre,10,20,Población ocupada
Jutiapa,Jutiapa,Hombre,11,1482,
Jutiapa,Jutiapa,Hombre,11,33,Población ocupada
Jutiapa,Jutiapa,Hombre,12,1605,
Jutiapa,Jutiapa,Hombre,12,67,Población ocupada
Jutiapa,Jutiapa,Hombre,13,1617,
Jutiapa,Jutiapa,Hombre,13,102,Población ocupada
Jutiapa,Jutiapa,Hombre,14,1499,
Jutiapa,Jutiapa,Hombre,14,194,Población ocupada
Jutiapa,Jutiapa,Hombre,15,1442,
Jutiapa,Jutiapa,Hombre,15,355,Población ocupada
Jutiapa,Jutiapa,Hombre,16,1271,
Jutiapa,Jutiapa,Hombre,16,475,Población ocupada
Jutiapa,Jutiapa,Hombre,17,1223,
Jutiapa,Jutiapa,Hombre,17,672,Población ocupada
Jutiapa,Jutiapa,Hombre,18,1026,
Jutiapa,Jutiapa,Hombre,18,786,Población ocupada
Jutiapa,Jutiapa,Hombre,19,689,
Jutiapa,Jutiapa,Hombre,19,889,Población ocupada
Jutiapa,Jutiapa,Hombre,20,515,
Jutiapa,Jutiapa,Hombre,20,996,Población ocupada
Jutiapa,Jutiapa,Hombre,21,410,
Jutiapa,Jutiapa,Hombre,21,1001,Población ocupada
Jutiapa,Jutiapa,Hombre,22,384,
Jutiapa,Jutiapa,Hombre,22,1210,Población ocupada
Jutiapa,Jutiapa,Hombre,23,305,
Jutiapa,Jutiapa,Hombre,23,1147,Población ocupada
Jutiapa,Jutiapa,Hombre,24,272,
Jutiapa,Jutiapa,Hombre,24,1069,Población ocupada
Jutiapa,Jutiapa,Hombre,25,244,
Jutiapa,Jutiapa,Hombre,25,1147,Población ocupada
Jutiapa,Jutiapa,Hombre,26,165,
Jutiapa,Jutiapa,Hombre,26,966,Población ocupada
Jutiapa,Jutiapa,Hombre,27,181,
Jutiapa,Jutiapa,Hombre,27,1012,Población ocupada
Jutiapa,Jutiapa,Hombre,28,141,
Jutiapa,Jutiapa,Hombre,28,1011,Población ocupada
Jutiapa,Jutiapa,Hombre,29,143,
Jutiapa,Jutiapa,Hombre,29,786,Población ocupada
Jutiapa,Jutiapa,Hombre,30,130,
Jutiapa,Jutiapa,Hombre,30,1009,Población ocupada
Jutiapa,Jutiapa,Hombre,31,110,
