NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
El Progreso,San Agustín Acasaguastlán,Mujer,57,116,
El Progreso,San Agustín Acasaguastlán,Mujer,57,23,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,58,119,
El Progreso,San Agustín Acasaguastlán,Mujer,58,24,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,59,95,
El Progreso,San Agustín Acasaguastlán,Mujer,59,21,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,60,115,
El Progreso,San Agustín Acasaguastlán,Mujer,60,20,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,61,97,
El Progreso,San Agustín Acasaguastlán,Mujer,61,17,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,62,86,
El Progreso,San Agustín Acasaguastlán,Mujer,62,17,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,63,99,
El Progreso,San Agustín Acasaguastlán,Mujer,63,20,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,64,102,
El Progreso,San Agustín Acasaguastlán,Mujer,64,21,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,65,97,
El Progreso,San Agustín Acasaguastlán,Mujer,65,17,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,66,74,
El Progreso,San Agustín Acasaguastlán,Mujer,66,9,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,67,78,
El Progreso,San Agustín Acasaguastlán,Mujer,67,7,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,68,84,
El Progreso,San Agustín Acasaguastlán,Mujer,68,10,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,69,59,
El Progreso,San Agustín Acasaguastlán,Mujer,69,4,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,70,89,
El Progreso,San Agustín Acasaguastlán,Mujer,70,8,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,71,43,
El Progreso,San Agustín Acasaguastlán,Mujer,71,5,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,72,59,
El Progreso,San Agustín Acasaguastlán,Mujer,72,6,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,73,63,
El Progreso,San Agustín Acasaguastlán,Mujer,73,8,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,74,52,
El Progreso,San Agustín Acasaguastlán,Mujer,74,2,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,75,41,
El Progreso,San Agustín Acasaguastlán,Mujer,75,2,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,76,38,
El Progreso,San Agustín Acasaguastlán,Mujer,76,2,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,77,39,
El Progreso,San Agustín Acasaguastlán,Mujer,77,2,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,78,46,
El Progreso,San Agustín Acasaguastlán,Mujer,78,3,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,79,36,
El Progreso,San Agustín Acasaguastlán,Mujer,79,1,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,80,40,
El Progreso,San Agustín Acasaguastlán,Mujer,81,26,
El Progreso,San Agustín Acasaguastlán,Mujer,82,24,
El Progreso,San Agustín Acasaguastlán,Mujer,82,1,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,83,23,
El Progreso,San Agustín Acasaguastlán,Mujer,83,1,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,84,24,
El Progreso,San Agustín Acasaguastlán,Mujer,85,31,
El Progreso,San Agustín Acasaguastlán,Mujer,86,30,
El Progreso,San Agustín Acasaguastlán,Mujer,86,1,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,87,26,
El Progreso,San Agustín Acasaguastlán,Mujer,88,19,
El Progreso,San Agustín Acasaguastlán,Mujer,89,13,
El Progreso,San Agustín Acasaguastlán,Mujer,89,1,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,90,10,
El Progreso,San Agustín Acasaguastlán,Mujer,91,7,
El Progreso,San Agustín Acasaguastlán,Mujer,92,7,
El Progreso,San Agustín Acasaguastlán,Mujer,92,1,Población ocupada
El Progreso,San Agustín Acasaguastlán,Mujer,93,5,
El Progreso,San Agustín Acasaguastlán,Mujer,94,4,
El Progreso,San Agustín Acasaguastlán,Mujer,95,2,
El Progreso,San Agustín Acasaguastlán,Mujer,96,2,
El Progreso,San Agustín Acasaguastlán,Mujer,97,1,
El Progreso,San Agustín Acasaguastlán,Mujer,98,2,
El Progreso,San Agustín Acasaguastlán,Mujer,99,1,
El Progreso,San Agustín Acasaguastlán,Mujer,100,1,
El Progreso,San Agustín Acasaguastlán,Mujer,108,1,
El Progreso,San Antonio la Paz,Hombre,0,201,
El Progreso,San Antonio la Paz,Hombre,1,231,
El Progreso,San Antonio la Paz,Hombre,2,238,
El Progreso,San Antonio la Paz,Hombre,3,278,
El Progreso,San Antonio la Paz,Hombre,4,229,
El Progreso,San Antonio la Paz,Hombre,5,207,
El Progreso,San Antonio la Paz,Hombre,6,244,
El Progreso,San Antonio la Paz,Hombre,7,263,
El Progreso,San Antonio la Paz,Hombre,7,4,Población ocupada
El Progreso,San Antonio la Paz,Hombre,8,248,
El Progreso,San Antonio la Paz,Hombre,8,1,Población ocupada
El Progreso,San Antonio la Paz,Hombre,9,244,
El Progreso,San Antonio la Paz,Hombre,10,224,
El Progreso,San Antonio la Paz,Hombre,10,5,Población ocupada
El Progreso,San Antonio la Paz,Hombre,11,209,
El Progreso,San Antonio la Paz,Hombre,11,3,Población ocupada
El Progreso,San Antonio la Paz,Hombre,12,206,
El Progreso,San Antonio la Paz,Hombre,12,2,Población ocupada
El Progreso,San Antonio la Paz,Hombre,13,209,
El Progreso,San Antonio la Paz,Hombre,13,20,Población ocupada
El Progreso,San Antonio la Paz,Hombre,14,191,
El Progreso,San Antonio la Paz,Hombre,14,16,Población ocupada
El Progreso,San Antonio la Paz,Hombre,15,168,
El Progreso,San Antonio la Paz,Hombre,15,49,Población ocupada
El Progreso,San Antonio la Paz,Hombre,16,159,
El Progreso,San Antonio la Paz,Hombre,16,60,Población ocupada
El Progreso,San Antonio la Paz,Hombre,17,156,
El Progreso,San Antonio la Paz,Hombre,17,85,Población ocupada
El Progreso,San Antonio la Paz,Hombre,18,146,
El Progreso,San Antonio la Paz,Hombre,18,132,Población ocupada
El Progreso,San Antonio la Paz,Hombre,19,67,
El Progreso,San Antonio la Paz,Hombre,19,161,Población ocupada
El Progreso,San Antonio la Paz,Hombre,20,56,
El Progreso,San Antonio la Paz,Hombre,20,156,Población ocupada
El Progreso,San Antonio la Paz,Hombre,21,47,
El Progreso,San Antonio la Paz,Hombre,21,171,Población ocupada
El Progreso,San Antonio la Paz,Hombre,22,52,
El Progreso,San Antonio la Paz,Hombre,22,154,Población ocupada
El Progreso,San Antonio la Paz,Hombre,23,34,
El Progreso,San Antonio la Paz,Hombre,23,179,Población ocupada
El Progreso,San Antonio la Paz,Hombre,24,19,
El Progreso,San Antonio la Paz,Hombre,24,159,Población ocupada
El Progreso,San Antonio la Paz,Hombre,25,22,
El Progreso,San Antonio la Paz,Hombre,25,159,Población ocupada
El Progreso,San Antonio la Paz,Hombre,26,26,
El Progreso,San Antonio la Paz,Hombre,26,137,Población ocupada
El Progreso,San Antonio la Paz,Hombre,27,14,
El Progreso,San Antonio la Paz,Hombre,27,178,Población ocupada
El Progreso,San Antonio la Paz,Hombre,28,22,
El Progreso,San Antonio la Paz,Hombre,28,183,Población ocupada
El Progreso,San Antonio la Paz,Hombre,29,12,
El Progreso,San Antonio la Paz,Hombre,29,109,Población ocupada
El Progreso,San Antonio la Paz,Hombre,30,16,
El Progreso,San Antonio la Paz,Hombre,30,139,Población ocupada
El Progreso,San Antonio la Paz,Hombre,31,14,
El Progreso,San Antonio la Paz,Hombre,31,130,Población ocupada
El Progreso,San Antonio la Paz,Hombre,32,9,
El Progreso,San Antonio la Paz,Hombre,32,124,Población ocupada
El Progreso,San Antonio la Paz,Hombre,33,13,
El Progreso,San Antonio la Paz,Hombre,33,140,Población ocupada
El Progreso,San Antonio la Paz,Hombre,34,6,
El Progreso,San Antonio la Paz,Hombre,34,136,Población ocupada
El Progreso,San Antonio la Paz,Hombre,35,14,
El Progreso,San Antonio la Paz,Hombre,35,119,Población ocupada
El Progreso,San Antonio la Paz,Hombre,36,10,
El Progreso,San Antonio la Paz,Hombre,36,112,Población ocupada
El Progreso,San Antonio la Paz,Hombre,37,8,
El Progreso,San Antonio la Paz,Hombre,37,124,Población ocupada
El Progreso,San Antonio la Paz,Hombre,38,12,
El Progreso,San Antonio la Paz,Hombre,38,133,Población ocupada
El Progreso,San Antonio la Paz,Hombre,39,4,
El Progreso,San Antonio la Paz,Hombre,39,112,Población ocupada
El Progreso,San Antonio la Paz,Hombre,40,15,
El Progreso,San Antonio la Paz,Hombre,40,135,Población ocupada
El Progreso,San Antonio la Paz,Hombre,41,5,
El Progreso,San Antonio la Paz,Hombre,41,82,Población ocupada
El Progreso,San Antonio la Paz,Hombre,42,2,
El Progreso,San Antonio la Paz,Hombre,42,99,Población ocupada
El Progreso,San Antonio la Paz,Hombre,43,10,
El Progreso,San Antonio la Paz,Hombre,43,88,Población ocupada
El Progreso,San Antonio la Paz,Hombre,44,10,
El Progreso,San Antonio la Paz,Hombre,44,97,Población ocupada
El Progreso,San Antonio la Paz,Hombre,45,6,
El Progreso,San Antonio la Paz,Hombre,45,78,Población ocupada
El Progreso,San Antonio la Paz,Hombre,46,8,
El Progreso,San Antonio la Paz,Hombre,46,74,Población ocupada
El Progreso,San Antonio la Paz,Hombre,47,9,
El Progreso,San Antonio la Paz,Hombre,47,80,Población ocupada
El Progreso,San Antonio la Paz,Hombre,48,10,
El Progreso,San Antonio la Paz,Hombre,48,76,Población ocupada
El Progreso,San Antonio la Paz,Hombre,49,8,
El Progreso,San Antonio la Paz,Hombre,49,64,Población ocupada
El Progreso,San Antonio la Paz,Hombre,50,13,
El Progreso,San Antonio la Paz,Hombre,50,80,Población ocupada
El Progreso,San Antonio la Paz,Hombre,51,4,
El Progreso,San Antonio la Paz,Hombre,51,68,Población ocupada
El Progreso,San Antonio la Paz,Hombre,52,4,
El Progreso,San Antonio la Paz,Hombre,52,76,Población ocupada
El Progreso,San Antonio la Paz,Hombre,53,12,
El Progreso,San Antonio la Paz,Hombre,53,62,Población ocupada
El Progreso,San Antonio la Paz,Hombre,54,12,
El Progreso,San Antonio la Paz,Hombre,54,71,Población ocupada
El Progreso,San Antonio la Paz,Hombre,55,8,
El Progreso,San Antonio la Paz,Hombre,55,62,Población ocupada
El Progreso,San Antonio la Paz,Hombre,56,6,
El Progreso,San Antonio la Paz,Hombre,56,51,Población ocupada
El Progreso,San Antonio la Paz,Hombre,57,16,
El Progreso,San Antonio la Paz,Hombre,57,39,Población ocupada
El Progreso,San Antonio la Paz,Hombre,58,16,
El Progreso,San Antonio la Paz,Hombre,58,65,Población ocupada
El Progreso,San Antonio la Paz,Hombre,59,7,
El Progreso,San Antonio la Paz,Hombre,59,51,Población ocupada
El Progreso,San Antonio la Paz,Hombre,60,10,
El Progreso,San Antonio la Paz,Hombre,60,57,Población ocupada
El Progreso,San Antonio la Paz,Hombre,61,11,
El Progreso,San Antonio la Paz,Hombre,61,38,Población ocupada
El Progreso,San Antonio la Paz,Hombre,62,22,
El Progreso,San Antonio la Paz,Hombre,62,49,Población ocupada
El Progreso,San Antonio la Paz,Hombre,63,15,
El Progreso,San Antonio la Paz,Hombre,63,35,Población ocupada
El Progreso,San Antonio la Paz,Hombre,64,16,
El Progreso,San Antonio la Paz,Hombre,64,37,Población ocupada
El Progreso,San Antonio la Paz,Hombre,65,14,
El Progreso,San Antonio la Paz,Hombre,65,38,Población ocupada
El Progreso,San Antonio la Paz,Hombre,66,8,
El Progreso,San Antonio la Paz,Hombre,66,41,Población ocupada
El Progreso,San Antonio la Paz,Hombre,67,8,
El Progreso,San Antonio la Paz,Hombre,67,28,Población ocupada
El Progreso,San Antonio la Paz,Hombre,68,9,
El Progreso,San Antonio la Paz,Hombre,68,22,Población ocupada
El Progreso,San Antonio la Paz,Hombre,69,14,
El Progreso,San Antonio la Paz,Hombre,69,18,Población ocupada
El Progreso,San Antonio la Paz,Hombre,70,17,
El Progreso,San Antonio la Paz,Hombre,70,33,Población ocupada
El Progreso,San Antonio la Paz,Hombre,71,11,
El Progreso,San Antonio la Paz,Hombre,71,19,Población ocupada
El Progreso,San Antonio la Paz,Hombre,72,11,
El Progreso,San Antonio la Paz,Hombre,72,26,Población ocupada
El Progreso,San Antonio la Paz,Hombre,73,9,
El Progreso,San Antonio la Paz,Hombre,73,16,Población ocupada
El Progreso,San Antonio la Paz,Hombre,74,6,
El Progreso,San Antonio la Paz,Hombre,74,15,Población ocupada
El Progreso,San Antonio la Paz,Hombre,75,17,
El Progreso,San Antonio la Paz,Hombre,75,10,Población ocupada
El Progreso,San Antonio la Paz,Hombre,76,9,
El Progreso,San Antonio la Paz,Hombre,76,11,Población ocupada
El Progreso,San Antonio la Paz,Hombre,77,6,
El Progreso,San Antonio la Paz,Hombre,77,10,Población ocupada
El Progreso,San Antonio la Paz,Hombre,78,20,
El Progreso,San Antonio la Paz,Hombre,78,9,Población ocupada
El Progreso,San Antonio la Paz,Hombre,79,17,
El Progreso,San Antonio la Paz,Hombre,79,6,Población ocupada
El Progreso,San Antonio la Paz,Hombre,80,12,
El Progreso,San Antonio la Paz,Hombre,80,6,Población ocupada
El Progreso,San Antonio la Paz,Hombre,81,6,
El Progreso,San Antonio la Paz,Hombre,81,5,Población ocupada
El Progreso,San Antonio la Paz,Hombre,82,4,
El Progreso,San Antonio la Paz,Hombre,82,4,Población ocupada
El Progreso,San Antonio la Paz,Hombre,83,12,
El Progreso,San Antonio la Paz,Hombre,83,4,Población ocupada
El Progreso,San Antonio la Paz,Hombre,84,9,
El Progreso,San Antonio la Paz,Hombre,85,11,
El Progreso,San Antonio la Paz,Hombre,85,3,Población ocupada
El Progreso,San Antonio la Paz,Hombre,86,8,
El Progreso,San Antonio la Paz,Hombre,86,4,Población ocupada
El Progreso,San Antonio la Paz,Hombre,87,4,
El Progreso,San Antonio la Paz,Hombre,87,1,Población ocupada
El Progreso,San Antonio la Paz,Hombre,88,6,
El Progreso,San Antonio la Paz,Hombre,88,1,Población ocupada
El Progreso,San Antonio la Paz,Hombre,89,4,
El Progreso,San Antonio la Paz,Hombre,89,1,Población ocupada
El Progreso,San Antonio la Paz,Hombre,90,6,
El Progreso,San Antonio la Paz,Hombre,90,1,Población ocupada
El Progreso,San Antonio la Paz,Hombre,91,6,
El Progreso,San Antonio la Paz,Hombre,93,5,
El Progreso,San Antonio la Paz,Hombre,93,1,Población ocupada
El Progreso,San Antonio la Paz,Hombre,94,1,
El Progreso,San Antonio la Paz,Hombre,95,2,
El Progreso,San Antonio la Paz,Hombre,96,2,
El Progreso,San Antonio la Paz,Hombre,97,2,
El Progreso,San Antonio la Paz,Hombre,98,1,
El Progreso,San Antonio la Paz,Hombre,99,3,
El Progreso,San Antonio la Paz,Hombre,106,1,
El Progreso,San Antonio la Paz,Mujer,0,205,
El Progreso,San Antonio la Paz,Mujer,1,215,
El Progreso,San Antonio la Paz,Mujer,2,229,
El Progreso,San Antonio la Paz,Mujer,3,248,
El Progreso,San Antonio la Paz,Mujer,4,209,
El Progreso,San Antonio la Paz,Mujer,5,235,
El Progreso,San Antonio la Paz,Mujer,6,237,
El Progreso,San Antonio la Paz,Mujer,7,226,
El Progreso,San Antonio la Paz,Mujer,8,197,
El Progreso,San Antonio la Paz,Mujer,8,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,9,212,
El Progreso,San Antonio la Paz,Mujer,10,236,
El Progreso,San Antonio la Paz,Mujer,10,3,Población ocupada
El Progreso,San Antonio la Paz,Mujer,11,211,
El Progreso,San Antonio la Paz,Mujer,11,3,Población ocupada
El Progreso,San Antonio la Paz,Mujer,12,215,
El Progreso,San Antonio la Paz,Mujer,13,192,
El Progreso,San Antonio la Paz,Mujer,13,3,Población ocupada
El Progreso,San Antonio la Paz,Mujer,14,193,
El Progreso,San Antonio la Paz,Mujer,14,4,Población ocupada
El Progreso,San Antonio la Paz,Mujer,15,164,
El Progreso,San Antonio la Paz,Mujer,15,11,Población ocupada
El Progreso,San Antonio la Paz,Mujer,16,188,
El Progreso,San Antonio la Paz,Mujer,16,18,Población ocupada
El Progreso,San Antonio la Paz,Mujer,17,209,
El Progreso,San Antonio la Paz,Mujer,17,19,Población ocupada
El Progreso,San Antonio la Paz,Mujer,18,185,
El Progreso,San Antonio la Paz,Mujer,18,33,Población ocupada
El Progreso,San Antonio la Paz,Mujer,19,166,
El Progreso,San Antonio la Paz,Mujer,19,44,Población ocupada
El Progreso,San Antonio la Paz,Mujer,20,169,
El Progreso,San Antonio la Paz,Mujer,20,42,Población ocupada
El Progreso,San Antonio la Paz,Mujer,21,145,
El Progreso,San Antonio la Paz,Mujer,21,45,Población ocupada
El Progreso,San Antonio la Paz,Mujer,22,162,
El Progreso,San Antonio la Paz,Mujer,22,42,Población ocupada
El Progreso,San Antonio la Paz,Mujer,23,173,
El Progreso,San Antonio la Paz,Mujer,23,51,Población ocupada
El Progreso,San Antonio la Paz,Mujer,24,145,
El Progreso,San Antonio la Paz,Mujer,24,53,Población ocupada
El Progreso,San Antonio la Paz,Mujer,25,160,
El Progreso,San Antonio la Paz,Mujer,25,55,Población ocupada
El Progreso,San Antonio la Paz,Mujer,26,113,
El Progreso,San Antonio la Paz,Mujer,26,51,Población ocupada
El Progreso,San Antonio la Paz,Mujer,27,118,
El Progreso,San Antonio la Paz,Mujer,27,43,Población ocupada
El Progreso,San Antonio la Paz,Mujer,28,135,
El Progreso,San Antonio la Paz,Mujer,28,56,Población ocupada
El Progreso,San Antonio la Paz,Mujer,29,125,
El Progreso,San Antonio la Paz,Mujer,29,47,Población ocupada
El Progreso,San Antonio la Paz,Mujer,30,129,
El Progreso,San Antonio la Paz,Mujer,30,76,Población ocupada
El Progreso,San Antonio la Paz,Mujer,31,92,
El Progreso,San Antonio la Paz,Mujer,31,56,Población ocupada
El Progreso,San Antonio la Paz,Mujer,32,112,
El Progreso,San Antonio la Paz,Mujer,32,54,Población ocupada
El Progreso,San Antonio la Paz,Mujer,33,88,
El Progreso,San Antonio la Paz,Mujer,33,56,Población ocupada
El Progreso,San Antonio la Paz,Mujer,34,115,
El Progreso,San Antonio la Paz,Mujer,34,50,Población ocupada
El Progreso,San Antonio la Paz,Mujer,35,101,
El Progreso,San Antonio la Paz,Mujer,35,54,Población ocupada
El Progreso,San Antonio la Paz,Mujer,36,99,
El Progreso,San Antonio la Paz,Mujer,36,49,Población ocupada
El Progreso,San Antonio la Paz,Mujer,37,103,
El Progreso,San Antonio la Paz,Mujer,37,35,Población ocupada
El Progreso,San Antonio la Paz,Mujer,38,96,
El Progreso,San Antonio la Paz,Mujer,38,53,Población ocupada
El Progreso,San Antonio la Paz,Mujer,39,80,
El Progreso,San Antonio la Paz,Mujer,39,42,Población ocupada
El Progreso,San Antonio la Paz,Mujer,40,87,
El Progreso,San Antonio la Paz,Mujer,40,59,Población ocupada
El Progreso,San Antonio la Paz,Mujer,41,72,
El Progreso,San Antonio la Paz,Mujer,41,32,Población ocupada
El Progreso,San Antonio la Paz,Mujer,42,77,
El Progreso,San Antonio la Paz,Mujer,42,45,Población ocupada
El Progreso,San Antonio la Paz,Mujer,43,83,
El Progreso,San Antonio la Paz,Mujer,43,30,Población ocupada
El Progreso,San Antonio la Paz,Mujer,44,73,
El Progreso,San Antonio la Paz,Mujer,44,38,Población ocupada
El Progreso,San Antonio la Paz,Mujer,45,74,
El Progreso,San Antonio la Paz,Mujer,45,38,Población ocupada
El Progreso,San Antonio la Paz,Mujer,46,65,
El Progreso,San Antonio la Paz,Mujer,46,28,Población ocupada
El Progreso,San Antonio la Paz,Mujer,47,73,
El Progreso,San Antonio la Paz,Mujer,47,22,Población ocupada
El Progreso,San Antonio la Paz,Mujer,48,67,
El Progreso,San Antonio la Paz,Mujer,48,21,Población ocupada
El Progreso,San Antonio la Paz,Mujer,49,49,
El Progreso,San Antonio la Paz,Mujer,49,22,Población ocupada
El Progreso,San Antonio la Paz,Mujer,50,76,
El Progreso,San Antonio la Paz,Mujer,50,24,Población ocupada
El Progreso,San Antonio la Paz,Mujer,51,52,
El Progreso,San Antonio la Paz,Mujer,51,20,Población ocupada
El Progreso,San Antonio la Paz,Mujer,52,54,
El Progreso,San Antonio la Paz,Mujer,52,15,Población ocupada
El Progreso,San Antonio la Paz,Mujer,53,59,
El Progreso,San Antonio la Paz,Mujer,53,15,Población ocupada
El Progreso,San Antonio la Paz,Mujer,54,65,
El Progreso,San Antonio la Paz,Mujer,54,15,Población ocupada
El Progreso,San Antonio la Paz,Mujer,55,48,
El Progreso,San Antonio la Paz,Mujer,55,20,Población ocupada
El Progreso,San Antonio la Paz,Mujer,56,60,
El Progreso,San Antonio la Paz,Mujer,56,17,Población ocupada
El Progreso,San Antonio la Paz,Mujer,57,58,
El Progreso,San Antonio la Paz,Mujer,57,17,Población ocupada
El Progreso,San Antonio la Paz,Mujer,58,70,
El Progreso,San Antonio la Paz,Mujer,58,24,Población ocupada
El Progreso,San Antonio la Paz,Mujer,59,49,
El Progreso,San Antonio la Paz,Mujer,59,7,Población ocupada
El Progreso,San Antonio la Paz,Mujer,60,61,
El Progreso,San Antonio la Paz,Mujer,60,14,Población ocupada
El Progreso,San Antonio la Paz,Mujer,61,37,
El Progreso,San Antonio la Paz,Mujer,61,6,Población ocupada
El Progreso,San Antonio la Paz,Mujer,62,47,
El Progreso,San Antonio la Paz,Mujer,62,7,Población ocupada
El Progreso,San Antonio la Paz,Mujer,63,37,
El Progreso,San Antonio la Paz,Mujer,63,8,Población ocupada
El Progreso,San Antonio la Paz,Mujer,64,51,
El Progreso,San Antonio la Paz,Mujer,64,5,Población ocupada
El Progreso,San Antonio la Paz,Mujer,65,45,
El Progreso,San Antonio la Paz,Mujer,65,13,Población ocupada
El Progreso,San Antonio la Paz,Mujer,66,37,
El Progreso,San Antonio la Paz,Mujer,66,5,Población ocupada
El Progreso,San Antonio la Paz,Mujer,67,32,
El Progreso,San Antonio la Paz,Mujer,67,8,Población ocupada
El Progreso,San Antonio la Paz,Mujer,68,35,
El Progreso,San Antonio la Paz,Mujer,68,7,Población ocupada
El Progreso,San Antonio la Paz,Mujer,69,26,
El Progreso,San Antonio la Paz,Mujer,70,25,
El Progreso,San Antonio la Paz,Mujer,70,4,Población ocupada
El Progreso,San Antonio la Paz,Mujer,71,17,
El Progreso,San Antonio la Paz,Mujer,71,2,Población ocupada
El Progreso,San Antonio la Paz,Mujer,72,27,
El Progreso,San Antonio la Paz,Mujer,72,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,73,25,
El Progreso,San Antonio la Paz,Mujer,73,4,Población ocupada
El Progreso,San Antonio la Paz,Mujer,74,23,
El Progreso,San Antonio la Paz,Mujer,74,5,Población ocupada
El Progreso,San Antonio la Paz,Mujer,75,20,
El Progreso,San Antonio la Paz,Mujer,75,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,76,23,
El Progreso,San Antonio la Paz,Mujer,77,20,
El Progreso,San Antonio la Paz,Mujer,77,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,78,21,
El Progreso,San Antonio la Paz,Mujer,78,2,Población ocupada
El Progreso,San Antonio la Paz,Mujer,79,16,
El Progreso,San Antonio la Paz,Mujer,79,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,80,12,
El Progreso,San Antonio la Paz,Mujer,80,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,81,15,
El Progreso,San Antonio la Paz,Mujer,81,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,82,20,
El Progreso,San Antonio la Paz,Mujer,82,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,83,12,
El Progreso,San Antonio la Paz,Mujer,84,9,
El Progreso,San Antonio la Paz,Mujer,84,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,85,9,
El Progreso,San Antonio la Paz,Mujer,85,1,Población ocupada
El Progreso,San Antonio la Paz,Mujer,86,11,
El Progreso,San Antonio la Paz,Mujer,87,7,
El Progreso,San Antonio la Paz,Mujer,88,6,
El Progreso,San Antonio la Paz,Mujer,89,3,
El Progreso,San Antonio la Paz,Mujer,90,6,
El Progreso,San Antonio la Paz,Mujer,91,1,
El Progreso,San Antonio la Paz,Mujer,92,6,
El Progreso,San Antonio la Paz,Mujer,93,4,
El Progreso,San Antonio la Paz,Mujer,94,4,
El Progreso,San Antonio la Paz,Mujer,95,2,
El Progreso,San Antonio la Paz,Mujer,100,1,
El Progreso,San Antonio la Paz,Mujer,101,1,
El Progreso,San Cristóbal Acasaguastlán,Hombre,0,53,
El Progreso,San Cristóbal Acasaguastlán,Hombre,1,66,
El Progreso,San Cristóbal Acasaguastlán,Hombre,2,65,
El Progreso,San Cristóbal Acasaguastlán,Hombre,3,66,
El Progreso,San Cristóbal Acasaguastlán,Hombre,4,80,
El Progreso,San Cristóbal Acasaguastlán,Hombre,5,85,
El Progreso,San Cristóbal Acasaguastlán,Hombre,6,78,
El Progreso,San Cristóbal Acasaguastlán,Hombre,7,91,
El Progreso,San Cristóbal Acasaguastlán,Hombre,7,1,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,8,71,
El Progreso,San Cristóbal Acasaguastlán,Hombre,9,80,
El Progreso,San Cristóbal Acasaguastlán,Hombre,10,64,
El Progreso,San Cristóbal Acasaguastlán,Hombre,10,1,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,11,66,
El Progreso,San Cristóbal Acasaguastlán,Hombre,12,68,
El Progreso,San Cristóbal Acasaguastlán,Hombre,13,81,
El Progreso,San Cristóbal Acasaguastlán,Hombre,13,5,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,14,77,
El Progreso,San Cristóbal Acasaguastlán,Hombre,15,70,
El Progreso,San Cristóbal Acasaguastlán,Hombre,15,4,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,16,72,
El Progreso,San Cristóbal Acasaguastlán,Hombre,16,11,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,17,78,
El Progreso,San Cristóbal Acasaguastlán,Hombre,17,24,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,18,53,
El Progreso,San Cristóbal Acasaguastlán,Hombre,18,22,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,19,42,
El Progreso,San Cristóbal Acasaguastlán,Hombre,19,22,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,20,31,
El Progreso,San Cristóbal Acasaguastlán,Hombre,20,44,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,21,31,
El Progreso,San Cristóbal Acasaguastlán,Hombre,21,31,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,22,27,
El Progreso,San Cristóbal Acasaguastlán,Hombre,22,54,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,23,17,
El Progreso,San Cristóbal Acasaguastlán,Hombre,23,52,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,24,13,
El Progreso,San Cristóbal Acasaguastlán,Hombre,24,49,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,25,12,
El Progreso,San Cristóbal Acasaguastlán,Hombre,25,41,Población ocupada
El Progreso,San Cristóbal Acasaguastlán,Hombre,26,15,
